GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist,Accident
FALSE,Senior,Prole,Normal,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One,None
FALSE,Adult,UpperMiddle,Cautious,Current,None,Football,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,SportsCar,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Senior,Prole,Cautious,Older,None,Football,FamilySedan,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adolescent,Middle,Adventurous,Older,None,Tank,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Current,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,One,None
FALSE,Senior,UpperMiddle,Normal,Current,None,Football,Luxury,Normal,TwentyThou,TRUE,Normal,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Current,None,EggShell,FamilySedan,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero,None
FALSE,Adolescent,Middle,Adventurous,Current,Mild,Football,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many,Mild
FALSE,Senior,Middle,Normal,Older,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,None,Tank,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Senior,Prole,Cautious,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Adventurous,Current,Mild,Football,FamilySedan,Poor,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,Mild
FALSE,Senior,UpperMiddle,Adventurous,Current,None,EggShell,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Many,None
FALSE,Adult,Middle,Normal,Current,Moderate,EggShell,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,HundredThou,FALSE,TwentyThou,Secure,FALSE,HundredThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero,Moderate
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Cautious,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Senior,Middle,Normal,Older,Severe,Football,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,FALSE,TenThou,TenThou,TRUE,Thousand,Excellent,TRUE,Thousand,One,Moderate
FALSE,Adolescent,Middle,Normal,Current,None,Football,FamilySedan,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adolescent,Prole,Normal,Older,Severe,EggShell,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,TenThou,Poor,FALSE,Thousand,Many,Moderate
FALSE,Adult,Middle,Normal,Current,None,Football,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Current,None,Football,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,One,None
FALSE,Adult,Prole,Normal,Current,None,EggShell,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adolescent,UpperMiddle,Adventurous,Current,None,EggShell,FamilySedan,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adolescent,Prole,Adventurous,Older,Moderate,EggShell,Economy,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,Mild
FALSE,Adolescent,Middle,Adventurous,Older,Severe,EggShell,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,TenThou,TenThou,TRUE,Million,Poor,FALSE,Thousand,Many,Severe
FALSE,Adolescent,UpperMiddle,Adventurous,Current,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,None
FALSE,Adolescent,Middle,Normal,Older,None,Tank,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many,None
FALSE,Senior,Prole,Normal,Older,Moderate,EggShell,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,Many,Moderate
FALSE,Adult,Prole,Adventurous,Older,Severe,Football,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,TenThou,TRUE,Thousand,Good,FALSE,Thousand,Many,Severe
FALSE,Adult,UpperMiddle,Cautious,Current,Moderate,EggShell,SportsCar,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,Million,HundredThou,TRUE,Thousand,Poor,TRUE,Thousand,One,Moderate
FALSE,Senior,UpperMiddle,Normal,Current,None,Tank,SportsCar,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,Tank,FamilySedan,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,Tank,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Many,None
FALSE,Senior,Prole,Adventurous,Older,None,Tank,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Many,None
FALSE,Senior,Prole,Cautious,Older,Mild,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,Mild
FALSE,Adolescent,Prole,Adventurous,Older,None,Football,FamilySedan,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many,None
FALSE,Adolescent,Prole,Normal,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Senior,Middle,Cautious,Older,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Senior,Prole,Adventurous,Older,None,Football,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Cautious,Older,None,EggShell,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Adventurous,Current,None,Football,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many,None
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Normal,Current,None,Football,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,Tank,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,Severe,Football,Economy,Poor,TwentyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,Thousand,Good,FALSE,Thousand,Zero,Severe
FALSE,Adult,Prole,Adventurous,Current,None,Football,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
TRUE,Adolescent,UpperMiddle,Normal,Current,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adult,UpperMiddle,Normal,Older,None,EggShell,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,Severe,Tank,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,Secure,FALSE,TenThou,TenThou,TRUE,Thousand,Good,FALSE,Thousand,Zero,Severe
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Wealthy,Adventurous,Current,None,Tank,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Economy,Poor,TwentyThou,FALSE,Normal,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,TenThou,Poor,FALSE,Thousand,Zero,Severe
FALSE,Adult,UpperMiddle,Psychopath,Current,None,Football,FamilySedan,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adult,Middle,Normal,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Adventurous,Older,None,Tank,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,Mild
FALSE,Adult,Middle,Adventurous,Older,None,EggShell,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adolescent,Middle,Normal,Current,Mild,Football,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,Mild
FALSE,Adult,Middle,Normal,Older,None,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,SportsCar,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Senior,Middle,Normal,Older,Moderate,Tank,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,HundredThou,HundredThou,TRUE,Thousand,Good,FALSE,Thousand,Many,Severe
TRUE,Adolescent,UpperMiddle,Adventurous,Current,Moderate,Football,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,City,TRUE,HundredThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,Moderate
FALSE,Adolescent,UpperMiddle,Adventurous,Current,None,EggShell,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adolescent,UpperMiddle,Adventurous,Current,None,Football,Luxury,Excellent,Domino,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,SportsCar,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Adventurous,Older,None,Tank,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,One,None
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,EggShell,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Adventurous,Current,Severe,Football,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,Many,Severe
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adolescent,Prole,Adventurous,Older,None,Tank,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,FALSE,Thousand,One,None
FALSE,Adult,UpperMiddle,Cautious,Older,None,Football,Luxury,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Adventurous,Older,None,Football,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,One,None
FALSE,Adult,UpperMiddle,Normal,Current,None,Tank,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many,Mild
FALSE,Adult,Prole,Normal,Older,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,None,Tank,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many,None
FALSE,Adult,Prole,Adventurous,Current,Moderate,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many,Moderate
FALSE,Adult,Middle,Cautious,Older,Mild,Tank,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many,Mild
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adolescent,Middle,Adventurous,Current,Severe,Football,FamilySedan,Poor,Domino,FALSE,Normal,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,One,Severe
FALSE,Adult,Prole,Cautious,Older,None,Football,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Senior,Prole,Adventurous,Older,None,EggShell,SportsCar,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adolescent,Middle,Adventurous,Older,Severe,EggShell,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,Severe
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Senior,Wealthy,Cautious,Current,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Cautious,Current,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Adventurous,Current,Mild,EggShell,SportsCar,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many,Mild
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many,None
FALSE,Adolescent,Middle,Normal,Older,Severe,EggShell,SportsCar,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,FALSE,HundredThou,TenThou,TRUE,Million,Poor,FALSE,Thousand,Many,Severe
FALSE,Adult,Prole,Cautious,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,Severe,EggShell,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,Million,HundredThou,FALSE,Million,Poor,FALSE,Thousand,Many,Moderate
FALSE,Adult,Prole,Normal,Older,None,Football,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,Severe,Tank,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,Million,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,Severe
FALSE,Adolescent,Middle,Adventurous,Older,Mild,EggShell,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,Mild
FALSE,Adult,Middle,Normal,Current,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,FamilySedan,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Normal,Older,None,EggShell,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One,None
FALSE,Adult,Prole,Adventurous,Older,None,Football,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero,None
